StateCode,DateTime,PowerStationName,NonSchedule,Schedule,ChartShowingScheduleValue,ChartShowingNonScheduleValue,TypeOfGeneration,fetched_at
KRT,2021-06-09,ALMATTI DAM POWER HOUSE,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-09,BHADRA,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-09,MAPS KALPAKKAM,,,,,Nuclear,2024-03-15 16:58:33
KRT,2021-06-09,KAIGA 1&2,,,,,Nuclear,2024-03-15 16:58:33
KRT,2021-06-09,KAIGA 3 & 4,,,,,Nuclear,2024-03-15 16:58:33
KRT,2021-06-09,KKNPP UNIT-2,,,,,Nuclear,2024-03-15 16:58:33
KRT,2021-06-09,"NPCIL,KKNPP",,,,,Nuclear,2024-03-15 16:58:33
KRT,2021-06-09,TALCHER STPS-2,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-09,NLC TPS I- EXPANSION,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-09,NLC TPS II- EXPANSION,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-09,RAMAGUNDAM STPS STG-3,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-09,KODERMA (DVC),,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-09,RAMAGUNDAM STPS STG-1&2,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-09,BTPS-3,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-09,NLC TPS II- STG I,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-09,NLC TPS II- STG II,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-09,BTPS-1,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-09,UPCL,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-09,BTPS-2,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-09,RTPS 1 TO 7,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-09,RTPS 8,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-09,YERAMARUS TPS,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-09,MEJIA TPS,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-09,SIMHADRI STPS 2,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-09,VALLUR (NTECL) STPS,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-09,KUDGI STPS,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-09,NTPL (NLC TAMILDANU POWER LIMI,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-09,WIND,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-09,SOLAR ,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-09,OTHERS,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-09,TB DAM SHARE,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-05,LINGANAMAKKI (LDPH),,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-05,SHARAVATHY,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-05,NAGJHARI,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-05,SUPA,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-05,MUNIRABAD,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-05,SHIMSHAPURA,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-05,SHIVASAMUDRAM,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-05,KODASALLI,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-05,"MGHE, JOGFALLS",,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-05,MANI DAM POWER HOUSE (MDPH),,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-05,VARAHI,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-05,GERUSOPPA P H,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-05,KADRA,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-05,GHATAPRABHA,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-05,ALMATTI DAM POWER HOUSE,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-05,BHADRA,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-05,MAPS KALPAKKAM,,,,,Nuclear,2024-03-15 16:58:33
KRT,2021-06-05,KAIGA 1&2,,,,,Nuclear,2024-03-15 16:58:33
KRT,2021-06-05,KAIGA 3 & 4,,,,,Nuclear,2024-03-15 16:58:33
KRT,2021-06-05,KKNPP UNIT-2,,,,,Nuclear,2024-03-15 16:58:33
KRT,2021-06-05,"NPCIL,KKNPP",,,,,Nuclear,2024-03-15 16:58:33
KRT,2021-06-05,TALCHER STPS-2,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-05,NLC TPS I- EXPANSION,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-05,NLC TPS II- EXPANSION,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-05,RAMAGUNDAM STPS STG-3,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-05,KODERMA (DVC),,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-05,RAMAGUNDAM STPS STG-1&2,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-05,BTPS-3,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-05,NLC TPS II- STG I,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-05,NLC TPS II- STG II,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-05,BTPS-1,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-05,UPCL,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-05,BTPS-2,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-05,RTPS 1 TO 7,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-05,RTPS 8,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-05,YERAMARUS TPS,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-05,MEJIA TPS,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-05,SIMHADRI STPS 2,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-05,VALLUR (NTECL) STPS,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-05,KUDGI STPS,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-05,NTPL (NLC TAMILDANU POWER LIMI,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-05,WIND,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-05,SOLAR ,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-05,OTHERS,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-05,TB DAM SHARE,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-07,LINGANAMAKKI (LDPH),,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-07,SHARAVATHY,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-07,NAGJHARI,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-07,SUPA,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-07,MUNIRABAD,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-07,SHIMSHAPURA,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-07,SHIVASAMUDRAM,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-07,KODASALLI,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-07,"MGHE, JOGFALLS",,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-07,MANI DAM POWER HOUSE (MDPH),,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-07,VARAHI,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-07,GERUSOPPA P H,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-07,KADRA,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-07,GHATAPRABHA,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-07,ALMATTI DAM POWER HOUSE,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-07,BHADRA,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-07,MAPS KALPAKKAM,,,,,Nuclear,2024-03-15 16:58:33
KRT,2021-06-07,KAIGA 1&2,,,,,Nuclear,2024-03-15 16:58:33
