StateCode,DateTime,PowerStationName,NonSchedule,Schedule,ChartShowingScheduleValue,ChartShowingNonScheduleValue,TypeOfGeneration,fetched_at
GJT,2021-06-01,ADANI POWER LIMITED(MUNDRA) UNIT-1-4,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-01,WTPS 3,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-01,APL 1 200 MW,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-01,GSEG_2_SPOT,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-01,UGBPS2_GSPC_SPOT,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-01,DHUVARAN CCPP-III GSPC SPOT GAS,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-01,GPPC SPOT,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-01,UNO SUGEN,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-01,WTPS_7,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-01,GTPS 5,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-01,UTPS,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-01,DHUVARAN CCPP-I GSPC SPOT GAS,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-01,DHUVARAN CCPP-II GSPC SPOT GAS,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-01,WTPS_1_6,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-01,GTPS34,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-01,GSEG_SPOT,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-01,DGB 3 HIGH SEA GAS,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-01,UGBPS 2 HIGH SEA GAS,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-01,DGB 1 HIGH SEA GAS,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-01,DGB 2 HIGH SEA GAS,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-01,SUGEN,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-01,GANDHAR RLNG,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-01,DHUVARAN CCPP-I GAIL SPOT,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-01,DHUVARAN CCPP-II GAIL SPOT,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-01,SUGEN SPOT,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-01,KAWAS RLNG,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-01,KAWAS LIQUID,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-01,BARH I_ER,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-01,DADRI I_NR,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-01,DADRI TPS,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-01,NABINAGAR STPP_ER,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-01,SSTPP_WR,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-05,SOLAR,,,,,Renewable,2024-03-15 16:58:24
GJT,2021-06-05,WIND,,,,,Renewable,2024-03-15 16:58:24
GJT,2021-06-05,KHPS,,,,,Hydro,2024-03-15 16:58:24
GJT,2021-06-05,UHPS,,,,,Hydro,2024-03-15 16:58:24
GJT,2021-06-05,SSP,,,,,Hydro,2024-03-15 16:58:24
GJT,2021-06-05,KAPS,,,,,Nuclear,2024-03-15 16:58:24
GJT,2021-06-05,TAPS 1&2,,,,,Nuclear,2024-03-15 16:58:24
GJT,2021-06-05,TAPS 3&4,,,,,Nuclear,2024-03-15 16:58:24
GJT,2021-06-05,ADANI POWER LIMITED(MUNDRA) UNIT-5 -6,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-05,APL 2 234 MW,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-05,DGBPS_3_GAIL_SPOT,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-05,KAWAS_COMRLNG,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-05,UGBPS_2_GAIL_SPOT,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-05,ACBIL,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-05,DARLIPALLI_I_ER,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-05,AKRIMOTA THERMAL POWER STATION (ALTPS),,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-05,KSTPS 3-WR,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-05,KSTPS-WR,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-05,SIPAT_1,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-05,SIPAT  2-WR,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-05,SLPP-1,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-05,SLPP  II,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-05,DHUVARAN CCPP-I (GSECL) ON GAIL(APM),,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-05,DHUVARAN CCPP-II (GSECL) ON GAIL(APM),,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-05,VSTPS 4,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-05,VSTPS 3,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-05,VTPS 2,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-05,VSTPS-5,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-05,VTPS 1,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-05,CGPL MUNDRA UMPP,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-05,DHUVARAN CCPP I ON ONGC WO,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-05,DHUVARAN CCPP II ON ONGC WO,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-05,TSTPS I_ER,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-05,GANDHAR ,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-05,KAWAS GAS,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-05,GAN_NAPM,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-05,KAWAS NAPM,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-05,KSTPPII_ER,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-05,KSTPP I_ER,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-05,LSTPP_WR,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-05,GIPCL-I ON GAS - APM,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-05,TANDA II_NR,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-05,GADARWARA-I,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-05,FSRPS I_II_ER,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-05,ESSAR POWER GUJ,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-05,MAUDA-I,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-05,FSTPSIII_ER,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-05,KHTPP_WR,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-05,KLTPS 4,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-05,BECL,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-05,UNCHAHAR I_NR,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-05,MAUDA-II,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-05,GSEG II HIGH SEAGAS,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-05,GPPC HIGH SEA GAS,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-05,KLTPS 1-3,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-05,UTPS 6,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-05,WTPS 8,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-05,UTPS 4,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-05,GSEGH HIGH SEA,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-05,STPS 3&4,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-05,AMGEN DEF,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-05,ADANI POWER LIMITED(MUNDRA) UNIT-1-4,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-05,WTPS 3,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-05,APL 1 200 MW,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-05,GSEG_2_SPOT,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-05,UGBPS2_GSPC_SPOT,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-05,DHUVARAN CCPP-III GSPC SPOT GAS,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-05,GPPC SPOT,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-05,UNO SUGEN,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-05,WTPS_7,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-05,GTPS 5,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-05,UTPS,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-05,DHUVARAN CCPP-I GSPC SPOT GAS,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-05,DHUVARAN CCPP-II GSPC SPOT GAS,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-05,WTPS_1_6,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-05,GTPS34,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-05,GSEG_SPOT,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-05,DGB 3 HIGH SEA GAS,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-05,UGBPS 2 HIGH SEA GAS,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-05,DGB 1 HIGH SEA GAS,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-05,DGB 2 HIGH SEA GAS,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-05,SUGEN,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-05,GANDHAR RLNG,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-05,DHUVARAN CCPP-I GAIL SPOT,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-05,DHUVARAN CCPP-II GAIL SPOT,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-05,SUGEN SPOT,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-05,KAWAS RLNG,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-05,KAWAS LIQUID,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-05,BARH I_ER,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-05,DADRI I_NR,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-05,DADRI TPS,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-05,NABINAGAR STPP_ER,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-05,SSTPP_WR,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-03,SOLAR,,,,,Renewable,2024-03-15 16:58:25
GJT,2021-06-03,WIND,,,,,Renewable,2024-03-15 16:58:25
GJT,2021-06-03,KHPS,,,,,Hydro,2024-03-15 16:58:25
GJT,2021-06-03,UHPS,,,,,Hydro,2024-03-15 16:58:25
GJT,2021-06-03,SSP,,,,,Hydro,2024-03-15 16:58:25
GJT,2021-06-03,KAPS,,,,,Nuclear,2024-03-15 16:58:25
GJT,2021-06-03,TAPS 1&2,,,,,Nuclear,2024-03-15 16:58:25
GJT,2021-06-03,TAPS 3&4,,,,,Nuclear,2024-03-15 16:58:25
GJT,2021-06-03,ADANI POWER LIMITED(MUNDRA) UNIT-5 -6,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-03,APL 2 234 MW,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-03,DGBPS_3_GAIL_SPOT,,,,,Gas,2024-03-15 16:58:25
GJT,2021-06-03,KAWAS_COMRLNG,,,,,Gas,2024-03-15 16:58:25
GJT,2021-06-03,UGBPS_2_GAIL_SPOT,,,,,Gas,2024-03-15 16:58:25
GJT,2021-06-03,ACBIL,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-03,DARLIPALLI_I_ER,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-03,AKRIMOTA THERMAL POWER STATION (ALTPS),,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-03,KSTPS 3-WR,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-03,KSTPS-WR,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-03,SIPAT_1,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-03,SIPAT  2-WR,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-03,SLPP-1,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-03,SLPP  II,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-03,DHUVARAN CCPP-I (GSECL) ON GAIL(APM),,,,,Gas,2024-03-15 16:58:25
GJT,2021-06-03,DHUVARAN CCPP-II (GSECL) ON GAIL(APM),,,,,Gas,2024-03-15 16:58:25
GJT,2021-06-03,VSTPS 4,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-03,VSTPS 3,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-03,VTPS 2,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-03,VSTPS-5,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-03,VTPS 1,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-03,CGPL MUNDRA UMPP,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-03,DHUVARAN CCPP I ON ONGC WO,,,,,Gas,2024-03-15 16:58:25
GJT,2021-06-03,DHUVARAN CCPP II ON ONGC WO,,,,,Gas,2024-03-15 16:58:25
GJT,2021-06-03,TSTPS I_ER,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-03,GANDHAR ,,,,,Gas,2024-03-15 16:58:25
GJT,2021-06-03,KAWAS GAS,,,,,Gas,2024-03-15 16:58:25
GJT,2021-06-03,GAN_NAPM,,,,,Gas,2024-03-15 16:58:25
GJT,2021-06-03,KAWAS NAPM,,,,,Gas,2024-03-15 16:58:25
GJT,2021-06-03,KSTPPII_ER,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-03,KSTPP I_ER,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-03,LSTPP_WR,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-03,GIPCL-I ON GAS - APM,,,,,Gas,2024-03-15 16:58:25
GJT,2021-06-03,TANDA II_NR,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-03,GADARWARA-I,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-03,FSRPS I_II_ER,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-03,ESSAR POWER GUJ,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-03,MAUDA-I,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-03,FSTPSIII_ER,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-03,KHTPP_WR,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-03,KLTPS 4,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-03,BECL,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-03,UNCHAHAR I_NR,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-03,MAUDA-II,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-03,GSEG II HIGH SEAGAS,,,,,Gas,2024-03-15 16:58:25
GJT,2021-06-03,GPPC HIGH SEA GAS,,,,,Gas,2024-03-15 16:58:25
GJT,2021-06-03,KLTPS 1-3,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-03,UTPS 6,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-03,WTPS 8,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-03,UTPS 4,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-03,GSEGH HIGH SEA,,,,,Gas,2024-03-15 16:58:25
GJT,2021-06-03,STPS 3&4,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-03,AMGEN DEF,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-03,ADANI POWER LIMITED(MUNDRA) UNIT-1-4,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-03,WTPS 3,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-03,APL 1 200 MW,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-03,GSEG_2_SPOT,,,,,Gas,2024-03-15 16:58:25
GJT,2021-06-03,UGBPS2_GSPC_SPOT,,,,,Gas,2024-03-15 16:58:25
GJT,2021-06-03,DHUVARAN CCPP-III GSPC SPOT GAS,,,,,Gas,2024-03-15 16:58:25
GJT,2021-06-03,GPPC SPOT,,,,,Gas,2024-03-15 16:58:25
GJT,2021-06-03,UNO SUGEN,,,,,Gas,2024-03-15 16:58:25
GJT,2021-06-03,WTPS_7,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-03,GTPS 5,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-03,UTPS,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-03,DHUVARAN CCPP-I GSPC SPOT GAS,,,,,Gas,2024-03-15 16:58:25
GJT,2021-06-03,DHUVARAN CCPP-II GSPC SPOT GAS,,,,,Gas,2024-03-15 16:58:25
GJT,2021-06-03,WTPS_1_6,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-03,GTPS34,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-03,GSEG_SPOT,,,,,Gas,2024-03-15 16:58:25
GJT,2021-06-03,DGB 3 HIGH SEA GAS,,,,,Gas,2024-03-15 16:58:25
GJT,2021-06-03,UGBPS 2 HIGH SEA GAS,,,,,Gas,2024-03-15 16:58:25
GJT,2021-06-03,DGB 1 HIGH SEA GAS,,,,,Gas,2024-03-15 16:58:25
GJT,2021-06-03,DGB 2 HIGH SEA GAS,,,,,Gas,2024-03-15 16:58:25
GJT,2021-06-03,SUGEN,,,,,Gas,2024-03-15 16:58:25
GJT,2021-06-03,GANDHAR RLNG,,,,,Gas,2024-03-15 16:58:25
GJT,2021-06-03,DHUVARAN CCPP-I GAIL SPOT,,,,,Gas,2024-03-15 16:58:25
GJT,2021-06-03,DHUVARAN CCPP-II GAIL SPOT,,,,,Gas,2024-03-15 16:58:25
GJT,2021-06-03,SUGEN SPOT,,,,,Gas,2024-03-15 16:58:25
GJT,2021-06-03,KAWAS RLNG,,,,,Gas,2024-03-15 16:58:25
GJT,2021-06-03,KAWAS LIQUID,,,,,Gas,2024-03-15 16:58:25
GJT,2021-06-03,BARH I_ER,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-03,DADRI I_NR,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-03,DADRI TPS,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-03,NABINAGAR STPP_ER,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-03,SSTPP_WR,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-04,SOLAR,,,,,Renewable,2024-03-15 16:58:25
GJT,2021-06-04,WIND,,,,,Renewable,2024-03-15 16:58:25
GJT,2021-06-04,KHPS,,,,,Hydro,2024-03-15 16:58:25
GJT,2021-06-04,UHPS,,,,,Hydro,2024-03-15 16:58:25
GJT,2021-06-04,SSP,,,,,Hydro,2024-03-15 16:58:25
GJT,2021-06-04,KAPS,,,,,Nuclear,2024-03-15 16:58:25
GJT,2021-06-04,TAPS 1&2,,,,,Nuclear,2024-03-15 16:58:25
GJT,2021-06-04,TAPS 3&4,,,,,Nuclear,2024-03-15 16:58:25
GJT,2021-06-04,ADANI POWER LIMITED(MUNDRA) UNIT-5 -6,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-04,APL 2 234 MW,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-04,DGBPS_3_GAIL_SPOT,,,,,Gas,2024-03-15 16:58:25
GJT,2021-06-04,KAWAS_COMRLNG,,,,,Gas,2024-03-15 16:58:25
GJT,2021-06-04,UGBPS_2_GAIL_SPOT,,,,,Gas,2024-03-15 16:58:25
GJT,2021-06-04,ACBIL,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-04,DARLIPALLI_I_ER,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-04,AKRIMOTA THERMAL POWER STATION (ALTPS),,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-04,KSTPS 3-WR,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-04,KSTPS-WR,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-04,SIPAT_1,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-04,SIPAT  2-WR,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-04,SLPP-1,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-04,SLPP  II,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-04,DHUVARAN CCPP-I (GSECL) ON GAIL(APM),,,,,Gas,2024-03-15 16:58:25
GJT,2021-06-04,DHUVARAN CCPP-II (GSECL) ON GAIL(APM),,,,,Gas,2024-03-15 16:58:25
GJT,2021-06-04,VSTPS 4,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-04,VSTPS 3,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-04,VTPS 2,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-04,VSTPS-5,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-04,VTPS 1,,,,,Thermal,2024-03-15 16:58:25
GJT,2021-06-04,CGPL MUNDRA UMPP,,,,,Thermal,2024-03-15 16:58:25
